deveui;horodate;degre_celsius
70b3d580a010054c;27/04/2022 02:00;12,5
70b3d580a0100605;27/04/2022 01:59;12,125
70b3d580a0100647;27/04/2022 01:58;11,125
70b3d580a0100648;27/04/2022 01:56;10,5
70b3d580a0100623;27/04/2022 01:52;10,5625
70b3d580a0100654;27/04/2022 01:51;12,5625
70b3d580a0100657;27/04/2022 01:47;11,3125
70b3d580a0100652;27/04/2022 01:45;9,6875
70b3d580a0100543;27/04/2022 01:42;12,25
70b3d580a01006cf;27/04/2022 01:41;10,1875
70b3d580a0100656;27/04/2022 01:38;10,875
70b3d580a0100550;27/04/2022 01:35;12,625
70b3d580a0100742;27/04/2022 01:34;9,5
70b3d580a01005fa;27/04/2022 01:33;12,5
70b3d580a0100600;27/04/2022 01:31;12,6875
70b3d580a0100549;27/04/2022 01:31;12,5625
70b3d580a0100549;27/04/2022 01:31;12,5625
70b3d580a010054c;27/04/2022 01:30;12,8125
70b3d580a010054c;27/04/2022 01:30;12,8125
70b3d580a0100605;27/04/2022 01:29;12,4375
70b3d580a0100647;27/04/2022 01:28;11,5
70b3d580a0100648;27/04/2022 01:26;10,75
70b3d580a0100623;27/04/2022 01:22;10,875
70b3d580a0100654;27/04/2022 01:21;13,0625
70b3d580a0100657;27/04/2022 01:17;11,625
70b3d580a0100652;27/04/2022 01:15;9,9375
70b3d580a01007a5;27/04/2022 01:14;11,75
70b3d580a0100543;27/04/2022 01:12;12,5
70b3d580a0100656;27/04/2022 01:08;11,375
70b3d580a0100550;27/04/2022 01:05;12,875
70b3d580a0100742;27/04/2022 01:04;9,875
70b3d580a01005fa;27/04/2022 01:03;12,8125
70b3d580a01005fa;27/04/2022 01:03;12,8125
70b3d580a0100600;27/04/2022 01:01;13
70b3d580a0100549;27/04/2022 01:01;12,875
70b3d580a0100549;27/04/2022 01:01;12,875
70b3d580a010054c;27/04/2022 01:00;13,125
70b3d580a010054c;27/04/2022 01:00;13,125
70b3d580a0100605;27/04/2022 00:59;12,75
70b3d580a0100647;27/04/2022 00:58;11,875
70b3d580a0100648;27/04/2022 00:56;11
70b3d580a0100623;27/04/2022 00:52;11,375
70b3d580a0100654;27/04/2022 00:51;13,375
70b3d580a0100657;27/04/2022 00:47;11,6875
70b3d580a0100652;27/04/2022 00:45;10,25
70b3d580a01007a5;27/04/2022 00:44;11,9375
70b3d580a0100543;27/04/2022 00:42;12,9375
70b3d580a01006cf;27/04/2022 00:41;11,0625
70b3d580a0100656;27/04/2022 00:38;11,875
70b3d580a0100550;27/04/2022 00:35;13,3125
70b3d580a0100742;27/04/2022 00:34;9,9375
70b3d580a01005fa;27/04/2022 00:33;13,1875
70b3d580a01005fa;27/04/2022 00:33;13,1875
70b3d580a0100600;27/04/2022 00:31;13,25
70b3d580a0100549;27/04/2022 00:31;13,125
70b3d580a0100549;27/04/2022 00:31;13,125
70b3d580a010054c;27/04/2022 00:30;13,4375
70b3d580a010054c;27/04/2022 00:30;13,4375
70b3d580a0100605;27/04/2022 00:29;13,1875
70b3d580a0100647;27/04/2022 00:28;12,25
70b3d580a0100648;27/04/2022 00:26;11,1875
70b3d580a0100623;27/04/2022 00:22;11,75
70b3d580a0100654;27/04/2022 00:21;13,6875
70b3d580a0100657;27/04/2022 00:17;11,4375
70b3d580a0100652;27/04/2022 00:15;10,625
70b3d580a01007a5;27/04/2022 00:14;12,375
70b3d580a0100543;27/04/2022 00:12;13,3125
70b3d580a01006cf;27/04/2022 00:11;11,5
70b3d580a0100550;27/04/2022 00:05;13,6875
70b3d580a0100742;27/04/2022 00:04;10,25
70b3d580a01005fa;27/04/2022 00:03;13,5625
70b3d580a01005fa;27/04/2022 00:03;13,5625
70b3d580a0100600;27/04/2022 00:01;13,625
70b3d580a0100549;27/04/2022 00:01;13,5
70b3d580a0100549;27/04/2022 00:01;13,5
70b3d580a010054c;27/04/2022 00:00;13,8125
70b3d580a0100605;26/04/2022 23:59;13,5
70b3d580a0100647;26/04/2022 23:58;12,75
70b3d580a0100648;26/04/2022 23:56;11,8125
70b3d580a0100623;26/04/2022 23:52;12,4375
70b3d580a0100654;26/04/2022 23:51;14,0625
70b3d580a0100657;26/04/2022 23:47;11,1875
70b3d580a0100652;26/04/2022 23:45;11,0625
70b3d580a01007a5;26/04/2022 23:44;12,625
70b3d580a0100543;26/04/2022 23:42;13,5625
70b3d580a01006cf;26/04/2022 23:41;12,25
70b3d580a0100656;26/04/2022 23:38;13,0625
70b3d580a0100550;26/04/2022 23:35;14
70b3d580a0100742;26/04/2022 23:34;10,6875
70b3d580a01005fa;26/04/2022 23:33;13,875
70b3d580a01005fa;26/04/2022 23:33;13,875
70b3d580a0100600;26/04/2022 23:31;14
70b3d580a0100549;26/04/2022 23:31;13,875
70b3d580a010054c;26/04/2022 23:30;14,1875
70b3d580a0100605;26/04/2022 23:29;13,875
70b3d580a0100647;26/04/2022 23:28;13,4375
70b3d580a0100648;26/04/2022 23:26;12,375
70b3d580a0100623;26/04/2022 23:22;13
70b3d580a0100654;26/04/2022 23:21;14,4375
70b3d580a0100657;26/04/2022 23:17;11,375
70b3d580a0100652;26/04/2022 23:15;11,5625
70b3d580a01007a5;26/04/2022 23:14;12,9375
70b3d580a0100543;26/04/2022 23:12;14
70b3d580a0100656;26/04/2022 23:08;13,5625
70b3d580a0100550;26/04/2022 23:05;14,5
70b3d580a0100742;26/04/2022 23:04;11,125
70b3d580a01005fa;26/04/2022 23:03;14,375
70b3d580a01005fa;26/04/2022 23:03;14,375
70b3d580a0100600;26/04/2022 23:01;14,4375
70b3d580a0100549;26/04/2022 23:01;14,3125
70b3d580a010054c;26/04/2022 23:00;14,625
70b3d580a0100605;26/04/2022 22:59;14,375
70b3d580a0100647;26/04/2022 22:58;14
70b3d580a0100648;26/04/2022 22:56;12,875
70b3d580a0100623;26/04/2022 22:52;13,375
70b3d580a0100654;26/04/2022 22:51;15
70b3d580a0100657;26/04/2022 22:47;11,9375
70b3d580a0100652;26/04/2022 22:45;12
70b3d580a01007a5;26/04/2022 22:44;13,375
70b3d580a0100543;26/04/2022 22:42;14,5
70b3d580a01006cf;26/04/2022 22:41;13,4375
70b3d580a0100656;26/04/2022 22:38;14,0625
70b3d580a0100550;26/04/2022 22:35;15
70b3d580a0100742;26/04/2022 22:34;11,75
70b3d580a01005fa;26/04/2022 22:33;14,875
70b3d580a0100600;26/04/2022 22:31;15
70b3d580a0100549;26/04/2022 22:31;14,8125
70b3d580a010054c;26/04/2022 22:30;15,125
70b3d580a0100605;26/04/2022 22:29;14,8125
70b3d580a0100647;26/04/2022 22:28;14,375
70b3d580a0100648;26/04/2022 22:26;13,375
70b3d580a0100623;26/04/2022 22:22;14
70b3d580a0100654;26/04/2022 22:21;15,5625
70b3d580a0100657;26/04/2022 22:17;12,75
70b3d580a0100652;26/04/2022 22:15;12,5625
70b3d580a01007a5;26/04/2022 22:14;13,6875
70b3d580a0100543;26/04/2022 22:12;15,0625
70b3d580a01006cf;26/04/2022 22:11;13,6875
70b3d580a0100656;26/04/2022 22:08;14,5
70b3d580a0100550;26/04/2022 22:05;15,5625
70b3d580a0100550;26/04/2022 22:05;15,5625
70b3d580a0100742;26/04/2022 22:04;12,1875
70b3d580a01005fa;26/04/2022 22:03;15,4375
70b3d580a0100600;26/04/2022 22:01;15,5
70b3d580a0100549;26/04/2022 22:01;15,4375
70b3d580a010054c;26/04/2022 22:00;15,625
70b3d580a0100605;26/04/2022 21:59;15,375
70b3d580a0100647;26/04/2022 21:58;14,875
70b3d580a0100648;26/04/2022 21:56;14
70b3d580a0100623;26/04/2022 21:52;14,6875
70b3d580a0100654;26/04/2022 21:51;16,1875
70b3d580a0100657;26/04/2022 21:47;13,75
70b3d580a0100652;26/04/2022 21:45;12,9375
70b3d580a01007a5;26/04/2022 21:44;14
70b3d580a0100543;26/04/2022 21:42;15,625
70b3d580a01006cf;26/04/2022 21:41;13,75
70b3d580a0100656;26/04/2022 21:38;15
70b3d580a0100550;26/04/2022 21:35;16,0625
70b3d580a0100550;26/04/2022 21:35;16,0625
70b3d580a0100742;26/04/2022 21:34;12,875
70b3d580a01005fa;26/04/2022 21:33;16
70b3d580a0100600;26/04/2022 21:31;16,0625
70b3d580a0100549;26/04/2022 21:31;16
70b3d580a010054c;26/04/2022 21:30;16,125
70b3d580a0100605;26/04/2022 21:29;16
70b3d580a0100647;26/04/2022 21:28;15,4375
70b3d580a0100623;26/04/2022 21:22;15,4375
70b3d580a0100654;26/04/2022 21:21;16,6875
70b3d580a0100657;26/04/2022 21:17;14,8125
70b3d580a0100652;26/04/2022 21:15;13,375
70b3d580a01007a5;26/04/2022 21:14;14,25
70b3d580a0100543;26/04/2022 21:12;16,1875
70b3d580a01006cf;26/04/2022 21:11;14,5
70b3d580a0100656;26/04/2022 21:08;15,3125
70b3d580a0100550;26/04/2022 21:05;16,625
70b3d580a0100550;26/04/2022 21:05;16,625
70b3d580a0100742;26/04/2022 21:04;14,1875
70b3d580a01005fa;26/04/2022 21:03;16,5625
70b3d580a0100600;26/04/2022 21:01;16,625
70b3d580a0100549;26/04/2022 21:01;16,5
70b3d580a010054c;26/04/2022 21:00;16,5625
70b3d580a0100605;26/04/2022 20:59;16,5625
70b3d580a0100647;26/04/2022 20:58;16,3125
70b3d580a0100648;26/04/2022 20:56;15,4375
70b3d580a0100623;26/04/2022 20:52;16,1875
70b3d580a0100654;26/04/2022 20:51;17,125
70b3d580a0100657;26/04/2022 20:47;15,9375
70b3d580a0100652;26/04/2022 20:45;13,9375
70b3d580a01007a5;26/04/2022 20:44;14,9375
70b3d580a0100543;26/04/2022 20:42;16,6875
70b3d580a01006cf;26/04/2022 20:41;15,3125
70b3d580a0100656;26/04/2022 20:38;15,6875
70b3d580a0100550;26/04/2022 20:35;17,0625
70b3d580a0100550;26/04/2022 20:35;17,0625
70b3d580a0100742;26/04/2022 20:34;15
70b3d580a01005fa;26/04/2022 20:33;17
70b3d580a0100600;26/04/2022 20:31;17,125
70b3d580a0100549;26/04/2022 20:31;16,9375
70b3d580a010054c;26/04/2022 20:30;17
70b3d580a0100605;26/04/2022 20:29;17
70b3d580a0100647;26/04/2022 20:28;17
70b3d580a0100648;26/04/2022 20:26;16,0625
70b3d580a0100654;26/04/2022 20:21;17,5
70b3d580a0100657;26/04/2022 20:17;16,875
70b3d580a0100652;26/04/2022 20:15;14,5
70b3d580a01007a5;26/04/2022 20:14;15,6875
70b3d580a0100543;26/04/2022 20:12;17,125
70b3d580a01006cf;26/04/2022 20:11;16
70b3d580a0100656;26/04/2022 20:08;15,9375
70b3d580a0100550;26/04/2022 20:05;17,5
70b3d580a0100550;26/04/2022 20:05;17,5
70b3d580a01005fa;26/04/2022 20:03;17,375
70b3d580a0100600;26/04/2022 20:01;17,5625
70b3d580a0100549;26/04/2022 20:01;17,25
70b3d580a010054c;26/04/2022 20:00;17,375
70b3d580a0100605;26/04/2022 19:59;17,3125
70b3d580a0100647;26/04/2022 19:58;17,5625
70b3d580a0100648;26/04/2022 19:56;16,6875
70b3d580a0100623;26/04/2022 19:52;17,875
70b3d580a0100654;26/04/2022 19:51;17,9375
70b3d580a0100657;26/04/2022 19:47;17,5
70b3d580a0100652;26/04/2022 19:45;15
70b3d580a0100543;26/04/2022 19:42;17,4375
70b3d580a01006cf;26/04/2022 19:41;16,5
70b3d580a0100656;26/04/2022 19:38;16,3125
70b3d580a0100550;26/04/2022 19:35;18
70b3d580a0100742;26/04/2022 19:34;16,5625
70b3d580a01005fa;26/04/2022 19:33;17,625
70b3d580a0100600;26/04/2022 19:31;17,8125
70b3d580a0100549;26/04/2022 19:31;17,5625
70b3d580a010054c;26/04/2022 19:30;17,625
70b3d580a0100605;26/04/2022 19:29;17,625
70b3d580a0100647;26/04/2022 19:28;18,1875
70b3d580a0100648;26/04/2022 19:26;17,25
70b3d580a0100623;26/04/2022 19:22;18,25
70b3d580a0100654;26/04/2022 19:21;18,25
70b3d580a0100657;26/04/2022 19:17;17,875
70b3d580a0100652;26/04/2022 19:15;15,5
70b3d580a01007a5;26/04/2022 19:14;16,9375
70b3d580a0100543;26/04/2022 19:12;17,625
70b3d580a01006cf;26/04/2022 19:11;16,6875
70b3d580a0100656;26/04/2022 19:08;16,8125
70b3d580a0100550;26/04/2022 19:05;18,4375
70b3d580a0100742;26/04/2022 19:04;16,9375
70b3d580a01005fa;26/04/2022 19:03;17,875
70b3d580a0100600;26/04/2022 19:01;18,0625
70b3d580a0100549;26/04/2022 19:01;17,6875
70b3d580a010054c;26/04/2022 19:00;17,8125
70b3d580a0100605;26/04/2022 18:59;17,875
70b3d580a0100648;26/04/2022 18:56;17,5
70b3d580a0100623;26/04/2022 18:52;18,5625
70b3d580a0100654;26/04/2022 18:51;18,5
70b3d580a0100657;26/04/2022 18:47;18,1875
70b3d580a01007a5;26/04/2022 18:44;17,25
70b3d580a0100543;26/04/2022 18:42;17,8125
70b3d580a01006cf;26/04/2022 18:41;17
70b3d580a0100656;26/04/2022 18:38;17
70b3d580a0100550;26/04/2022 18:35;18,5625
70b3d580a0100742;26/04/2022 18:34;17,125
70b3d580a01005fa;26/04/2022 18:33;17,875
70b3d580a0100600;26/04/2022 18:31;18,125
70b3d580a0100549;26/04/2022 18:31;17,875
70b3d580a010054c;26/04/2022 18:30;17,875
70b3d580a0100605;26/04/2022 18:29;18
70b3d580a0100647;26/04/2022 18:28;18,75
70b3d580a0100648;26/04/2022 18:26;17,6875
70b3d580a0100623;26/04/2022 18:22;18,6875
70b3d580a0100654;26/04/2022 18:21;18,8125
70b3d580a0100657;26/04/2022 18:17;18,375
70b3d580a0100652;26/04/2022 18:15;16,125
70b3d580a01007a5;26/04/2022 18:14;17,4375
70b3d580a0100543;26/04/2022 18:12;17,875
70b3d580a01006cf;26/04/2022 18:11;17,1875
70b3d580a0100656;26/04/2022 18:08;17,3125
70b3d580a0100550;26/04/2022 18:05;19
70b3d580a0100742;26/04/2022 18:04;17,25
70b3d580a01005fa;26/04/2022 18:03;17,8125
70b3d580a0100600;26/04/2022 18:01;18,25
70b3d580a0100549;26/04/2022 18:01;17,875
70b3d580a010054c;26/04/2022 18:00;17,875
70b3d580a0100605;26/04/2022 17:59;18,0625
70b3d580a0100605;26/04/2022 17:59;18,0625
70b3d580a0100647;26/04/2022 17:58;18,6875
70b3d580a0100648;26/04/2022 17:56;18
70b3d580a0100623;26/04/2022 17:52;18,9375
70b3d580a0100654;26/04/2022 17:51;18,8125
70b3d580a0100657;26/04/2022 17:47;18,4375
70b3d580a0100652;26/04/2022 17:45;16
70b3d580a01007a5;26/04/2022 17:44;16,875
70b3d580a0100543;26/04/2022 17:42;17,875
70b3d580a01006cf;26/04/2022 17:41;17,25
70b3d580a0100656;26/04/2022 17:38;17,5
70b3d580a0100550;26/04/2022 17:35;18,75
70b3d580a0100742;26/04/2022 17:34;17,5
70b3d580a01005fa;26/04/2022 17:33;17,875
70b3d580a0100600;26/04/2022 17:31;18,3125
70b3d580a0100549;26/04/2022 17:31;17,8125
70b3d580a010054c;26/04/2022 17:30;17,875
70b3d580a0100605;26/04/2022 17:29;18,25
70b3d580a0100605;26/04/2022 17:29;18,25
70b3d580a0100647;26/04/2022 17:28;18,5625
70b3d580a0100648;26/04/2022 17:26;18,0625
70b3d580a0100623;26/04/2022 17:22;18,9375
70b3d580a0100654;26/04/2022 17:21;18,6875
70b3d580a0100657;26/04/2022 17:17;18,3125
70b3d580a0100652;26/04/2022 17:15;16,3125
70b3d580a01007a5;26/04/2022 17:14;17,3125
70b3d580a0100543;26/04/2022 17:12;17,6875
70b3d580a01006cf;26/04/2022 17:11;17,5625
70b3d580a0100656;26/04/2022 17:08;17,375
70b3d580a0100550;26/04/2022 17:05;18,8125
70b3d580a0100742;26/04/2022 17:04;17,5
70b3d580a01005fa;26/04/2022 17:03;17,9375
70b3d580a0100600;26/04/2022 17:01;18,375
70b3d580a0100549;26/04/2022 17:01;17,875
70b3d580a010054c;26/04/2022 17:00;18
70b3d580a0100605;26/04/2022 16:59;18,4375
70b3d580a0100605;26/04/2022 16:59;18,4375
70b3d580a0100647;26/04/2022 16:58;18,5625
70b3d580a0100648;26/04/2022 16:56;17,9375
70b3d580a0100623;26/04/2022 16:52;18,75
70b3d580a0100654;26/04/2022 16:51;18,9375
70b3d580a0100657;26/04/2022 16:47;18,3125
70b3d580a0100652;26/04/2022 16:45;16,0625
70b3d580a01007a5;26/04/2022 16:44;17,5
70b3d580a0100543;26/04/2022 16:42;17,6875
70b3d580a01006cf;26/04/2022 16:41;17,5625
70b3d580a0100656;26/04/2022 16:38;17,4375
70b3d580a0100550;26/04/2022 16:35;19
70b3d580a0100742;26/04/2022 16:34;17,75
70b3d580a01005fa;26/04/2022 16:33;17,8125
70b3d580a0100600;26/04/2022 16:31;18,3125
70b3d580a0100549;26/04/2022 16:31;17,75
70b3d580a010054c;26/04/2022 16:30;18
70b3d580a0100605;26/04/2022 16:29;18,4375
70b3d580a0100605;26/04/2022 16:29;18,4375
70b3d580a0100647;26/04/2022 16:28;18,75
70b3d580a0100648;26/04/2022 16:26;17,9375
70b3d580a0100623;26/04/2022 16:22;18,6875
70b3d580a0100654;26/04/2022 16:21;18,6875
70b3d580a0100657;26/04/2022 16:17;18,125
70b3d580a0100652;26/04/2022 16:15;16,5625
70b3d580a01007a5;26/04/2022 16:14;17,375
70b3d580a0100543;26/04/2022 16:12;17,5625
70b3d580a01006cf;26/04/2022 16:11;17,375
70b3d580a0100656;26/04/2022 16:08;17,3125
70b3d580a0100550;26/04/2022 16:05;18,75
70b3d580a0100742;26/04/2022 16:04;17,625
70b3d580a01005fa;26/04/2022 16:03;17,6875
70b3d580a0100600;26/04/2022 16:01;18,375
70b3d580a0100549;26/04/2022 16:01;17,5625
70b3d580a010054c;26/04/2022 16:00;17,9375
70b3d580a010054c;26/04/2022 16:00;17,9375
70b3d580a0100605;26/04/2022 15:59;18,25
70b3d580a0100605;26/04/2022 15:59;18,25
70b3d580a0100647;26/04/2022 15:58;18,5625
70b3d580a0100648;26/04/2022 15:56;17,625
70b3d580a0100623;26/04/2022 15:52;18,25
70b3d580a0100654;26/04/2022 15:51;18,3125
70b3d580a0100657;26/04/2022 15:47;17,9375
70b3d580a0100652;26/04/2022 15:45;16,0625
70b3d580a01007a5;26/04/2022 15:44;17,1875
70b3d580a0100543;26/04/2022 15:42;17,3125
70b3d580a01006cf;26/04/2022 15:41;17,625
70b3d580a0100656;26/04/2022 15:38;17,3125
70b3d580a0100550;26/04/2022 15:35;18,3125
70b3d580a0100742;26/04/2022 15:34;17,5
70b3d580a01005fa;26/04/2022 15:33;17,5
70b3d580a0100600;26/04/2022 15:31;18
70b3d580a0100549;26/04/2022 15:31;17,5
70b3d580a010054c;26/04/2022 15:30;17,9375
70b3d580a010054c;26/04/2022 15:30;17,9375
70b3d580a0100605;26/04/2022 15:29;18
70b3d580a0100647;26/04/2022 15:28;17,75
70b3d580a0100648;26/04/2022 15:26;17,625
70b3d580a0100623;26/04/2022 15:22;18,3125
70b3d580a0100654;26/04/2022 15:21;17,8125
70b3d580a0100657;26/04/2022 15:17;17,6875
70b3d580a0100652;26/04/2022 15:15;15,625
70b3d580a01007a5;26/04/2022 15:14;17,125
70b3d580a0100543;26/04/2022 15:12;17,1875
70b3d580a01006cf;26/04/2022 15:11;17,3125
70b3d580a0100656;26/04/2022 15:08;16,5625
70b3d580a0100550;26/04/2022 15:05;18,25
70b3d580a0100742;26/04/2022 15:04;17,25
70b3d580a01005fa;26/04/2022 15:03;17,375
70b3d580a0100600;26/04/2022 15:01;17,75
70b3d580a0100549;26/04/2022 15:01;17,25
70b3d580a0100549;26/04/2022 15:01;17,25
70b3d580a010054c;26/04/2022 15:00;17,625
70b3d580a010054c;26/04/2022 15:00;17,625
70b3d580a0100605;26/04/2022 14:59;17,9375
70b3d580a0100647;26/04/2022 14:58;17,875
70b3d580a0100648;26/04/2022 14:56;17,375
70b3d580a0100623;26/04/2022 14:52;17,9375
70b3d580a0100654;26/04/2022 14:51;17,875
70b3d580a0100657;26/04/2022 14:47;17,5
70b3d580a0100652;26/04/2022 14:45;15,75
70b3d580a01007a5;26/04/2022 14:44;17,25
70b3d580a0100543;26/04/2022 14:42;16,875
70b3d580a01006cf;26/04/2022 14:41;16,875
70b3d580a0100656;26/04/2022 14:38;16,5
70b3d580a0100550;26/04/2022 14:35;17,75
70b3d580a0100742;26/04/2022 14:34;16,75
70b3d580a01005fa;26/04/2022 14:33;17
70b3d580a0100600;26/04/2022 14:31;17,5625
70b3d580a0100600;26/04/2022 14:31;17,5625
70b3d580a0100549;26/04/2022 14:31;16,8125
70b3d580a0100549;26/04/2022 14:31;16,8125
70b3d580a010054c;26/04/2022 14:30;17,125
70b3d580a010054c;26/04/2022 14:30;17,125
70b3d580a0100605;26/04/2022 14:29;17,25
70b3d580a0100647;26/04/2022 14:28;17,625
70b3d580a0100648;26/04/2022 14:26;17
70b3d580a0100623;26/04/2022 14:22;17,6875
70b3d580a0100654;26/04/2022 14:21;18
70b3d580a0100657;26/04/2022 14:17;17,25
70b3d580a0100652;26/04/2022 14:15;15,1875
70b3d580a01007a5;26/04/2022 14:14;16,5
70b3d580a0100543;26/04/2022 14:12;16,9375
70b3d580a01006cf;26/04/2022 14:11;17
70b3d580a0100656;26/04/2022 14:08;15,9375
70b3d580a0100550;26/04/2022 14:05;17,1875
70b3d580a0100742;26/04/2022 14:04;16,375
70b3d580a01005fa;26/04/2022 14:03;16,75
70b3d580a0100600;26/04/2022 14:01;17,3125
70b3d580a0100600;26/04/2022 14:01;17,3125
70b3d580a0100549;26/04/2022 14:01;16,875
70b3d580a0100549;26/04/2022 14:01;16,875
70b3d580a010054c;26/04/2022 14:00;17,0625
70b3d580a010054c;26/04/2022 14:00;17,0625
70b3d580a0100605;26/04/2022 13:59;17,1875
70b3d580a0100647;26/04/2022 13:58;16,9375
70b3d580a0100648;26/04/2022 13:56;16,625
70b3d580a0100623;26/04/2022 13:52;17,3125
70b3d580a0100654;26/04/2022 13:51;17,1875
70b3d580a0100657;26/04/2022 13:47;17,25
70b3d580a0100652;26/04/2022 13:45;14,9375
70b3d580a0100543;26/04/2022 13:42;16,8125
70b3d580a01006cf;26/04/2022 13:41;16,375
70b3d580a0100656;26/04/2022 13:38;15,8125
70b3d580a0100550;26/04/2022 13:35;17
70b3d580a0100742;26/04/2022 13:34;16,125
70b3d580a01005fa;26/04/2022 13:33;16,4375
70b3d580a0100600;26/04/2022 13:31;16,6875
70b3d580a0100600;26/04/2022 13:31;16,6875
70b3d580a0100549;26/04/2022 13:31;16,5
70b3d580a0100549;26/04/2022 13:31;16,5
70b3d580a010054c;26/04/2022 13:30;16,625
70b3d580a010054c;26/04/2022 13:30;16,625
70b3d580a0100605;26/04/2022 13:29;16,6875
70b3d580a0100647;26/04/2022 13:28;16,6875
70b3d580a0100648;26/04/2022 13:26;16,3125
70b3d580a0100623;26/04/2022 13:22;16,25
70b3d580a0100654;26/04/2022 13:21;16,5625
70b3d580a0100657;26/04/2022 13:17;16,8125
70b3d580a0100652;26/04/2022 13:15;15
70b3d580a01007a5;26/04/2022 13:14;15,8125
70b3d580a0100543;26/04/2022 13:12;16,375
70b3d580a01006cf;26/04/2022 13:11;15,8125
70b3d580a0100656;26/04/2022 13:08;16,125
70b3d580a0100550;26/04/2022 13:05;16,625
70b3d580a0100742;26/04/2022 13:04;15,875
70b3d580a01005fa;26/04/2022 13:03;15,8125
70b3d580a01005fa;26/04/2022 13:03;15,8125
70b3d580a0100600;26/04/2022 13:01;16,1875
70b3d580a0100600;26/04/2022 13:01;16,1875
70b3d580a0100549;26/04/2022 13:01;16,0625
70b3d580a0100549;26/04/2022 13:01;16,0625
70b3d580a010054c;26/04/2022 13:00;16,125
70b3d580a010054c;26/04/2022 13:00;16,125
70b3d580a0100605;26/04/2022 12:59;16,5
70b3d580a0100647;26/04/2022 12:58;16,5
70b3d580a0100648;26/04/2022 12:56;15,75
70b3d580a0100623;26/04/2022 12:52;16,25
70b3d580a0100654;26/04/2022 12:51;16,75
70b3d580a0100657;26/04/2022 12:47;16,625
70b3d580a0100652;26/04/2022 12:45;14,6875
70b3d580a01007a5;26/04/2022 12:44;15
70b3d580a0100543;26/04/2022 12:42;15,6875
70b3d580a01006cf;26/04/2022 12:41;15,375
70b3d580a0100656;26/04/2022 12:38;15,875
70b3d580a0100550;26/04/2022 12:35;16,0625
70b3d580a0100742;26/04/2022 12:34;15,3125
70b3d580a01005fa;26/04/2022 12:33;15,5
70b3d580a01005fa;26/04/2022 12:33;15,5
70b3d580a0100600;26/04/2022 12:31;16,375
70b3d580a0100600;26/04/2022 12:31;16,375
70b3d580a0100549;26/04/2022 12:31;15,5
70b3d580a0100549;26/04/2022 12:31;15,5
70b3d580a010054c;26/04/2022 12:30;15,875
70b3d580a010054c;26/04/2022 12:30;15,875
70b3d580a0100605;26/04/2022 12:29;16
70b3d580a0100647;26/04/2022 12:28;15,625
70b3d580a0100648;26/04/2022 12:26;15,75
70b3d580a0100623;26/04/2022 12:22;15,8125
70b3d580a0100654;26/04/2022 12:21;16,0625
70b3d580a0100657;26/04/2022 12:17;16,3125
70b3d580a0100652;26/04/2022 12:15;14,4375
70b3d580a01007a5;26/04/2022 12:14;14,4375
70b3d580a0100543;26/04/2022 12:12;15,625
70b3d580a01006cf;26/04/2022 12:11;15
70b3d580a0100656;26/04/2022 12:08;15,0625
70b3d580a0100550;26/04/2022 12:05;15,875
70b3d580a0100742;26/04/2022 12:04;14,625
70b3d580a01005fa;26/04/2022 12:03;14,8125
70b3d580a01005fa;26/04/2022 12:03;14,8125
70b3d580a0100600;26/04/2022 12:01;15,4375
70b3d580a0100600;26/04/2022 12:01;15,4375
70b3d580a0100549;26/04/2022 12:01;15,0625
70b3d580a0100549;26/04/2022 12:01;15,0625
70b3d580a010054c;26/04/2022 12:00;15,1875
70b3d580a010054c;26/04/2022 12:00;15,1875
70b3d580a0100605;26/04/2022 11:59;15,375
70b3d580a0100647;26/04/2022 11:58;14,9375
70b3d580a0100648;26/04/2022 11:56;15,0625
70b3d580a0100623;26/04/2022 11:52;15,8125
70b3d580a0100654;26/04/2022 11:51;15,6875
70b3d580a0100657;26/04/2022 11:47;15,6875
70b3d580a0100652;26/04/2022 11:45;13,875
70b3d580a01007a5;26/04/2022 11:44;14,1875
70b3d580a0100543;26/04/2022 11:42;14,875
70b3d580a01006cf;26/04/2022 11:41;14,5625
70b3d580a0100656;26/04/2022 11:38;14,75
70b3d580a0100550;26/04/2022 11:35;14,9375
70b3d580a0100742;26/04/2022 11:34;14,4375
70b3d580a01005fa;26/04/2022 11:33;14,3125
70b3d580a01005fa;26/04/2022 11:33;14,3125
70b3d580a0100600;26/04/2022 11:31;14,75
70b3d580a0100600;26/04/2022 11:31;14,75
