channel_id;channel_provider_id;mobility_type;started_at;last_updated_at;time_step
353466448;353466448;BIKE;2024-07-25 19:00:00+02:00;2024-08-01 16:00:00+02:00;3600
353466439;353466439;PEDESTRIAN;2024-07-25 17:00:00+02:00;2025-07-06 00:00:00+02:00;3600
353466447;353466447;CAR;2024-07-25 19:00:00+02:00;;3600
353466449;353466449;BIKE;2024-07-25 19:00:00+02:00;;3600
353466451;353466451;TRUCK;2024-07-25 19:00:00+02:00;;3600
353466453;353466453;TWO WHEELS MOTORIZED;2024-07-25 19:00:00+02:00;;3600
353466455;353466455;PEDESTRIAN;2024-07-25 19:00:00+02:00;;3600
353466457;353466457;BUS;2024-07-25 19:00:00+02:00;;3600
353466443;353466443;BUS;2024-07-25 17:00:00+02:00;2025-07-06 00:00:00+02:00;3600
353466445;353466445;BUS;2024-07-25 17:00:00+02:00;2025-07-06 00:00:00+02:00;3600
353564020;353564020;BIKE;2025-03-21 14:00:00+01:00;;3600
353564021;353564021;E-SCOOTER;2025-03-21 14:00:00+01:00;;3600
353564024;353564024;E-SCOOTER;2025-03-21 14:00:00+01:00;;3600
353500838;353500838;BIKE;;;0
353500840;353500840;BIKE;;;0
353467787;353467787;TRUCK;2024-08-01 16:00:00+02:00;2024-10-28 00:00:00+01:00;3600
353466450;353466450;TRUCK;2024-07-25 19:00:00+02:00;2024-08-01 16:00:00+02:00;3600
353466452;353466452;TWO WHEELS MOTORIZED;2024-07-25 19:00:00+02:00;2024-08-01 16:00:00+02:00;3600
353466454;353466454;PEDESTRIAN;2024-07-25 19:00:00+02:00;2024-08-01 16:00:00+02:00;3600
353466456;353466456;BUS;2024-07-25 19:00:00+02:00;2024-08-01 16:00:00+02:00;3600
353467785;353467785;CAR;2024-08-01 16:00:00+02:00;2025-06-10 13:00:00+02:00;3600
353467786;353467786;BIKE;2024-08-01 16:00:00+02:00;2025-06-10 13:00:00+02:00;3600
353467788;353467788;TWO WHEELS MOTORIZED;2024-08-01 16:00:00+02:00;2025-06-10 13:00:00+02:00;3600
353467789;353467789;PEDESTRIAN;2024-08-01 16:00:00+02:00;2025-06-10 13:00:00+02:00;3600
353467790;353467790;BUS;2024-08-01 16:00:00+02:00;2024-10-28 00:00:00+01:00;3600
353467791;353467791;CAR;2024-08-01 16:00:00+02:00;2024-10-28 00:00:00+01:00;3600
353467792;353467792;BIKE;2024-08-01 16:00:00+02:00;2025-06-10 13:00:00+02:00;3600
353467793;353467793;TRUCK;2024-08-01 16:00:00+02:00;2024-10-28 00:00:00+01:00;3600
353467800;353467800;TWO WHEELS MOTORIZED;2024-08-01 16:00:00+02:00;2025-07-06 00:00:00+02:00;3600
353467796;353467796;BUS;2024-08-01 16:00:00+02:00;2024-10-28 00:00:00+01:00;3600
353467797;353467797;CAR;2024-08-01 16:00:00+02:00;2024-10-28 00:00:00+01:00;3600
353467801;353467801;PEDESTRIAN;2024-08-01 16:00:00+02:00;2025-07-06 00:00:00+02:00;3600
353467799;353467799;TRUCK;2024-08-01 16:00:00+02:00;2024-10-28 00:00:00+01:00;3600
353467802;353467802;BUS;2024-08-01 16:00:00+02:00;2025-07-06 00:00:00+02:00;3600
353467794;353467794;TWO WHEELS MOTORIZED;2024-08-01 16:00:00+02:00;2025-06-10 13:00:00+02:00;3600
353467795;353467795;PEDESTRIAN;2024-08-01 16:00:00+02:00;2025-06-10 13:00:00+02:00;3600
353467803;353467803;CAR;2024-08-01 16:00:00+02:00;2024-10-28 00:00:00+01:00;3600
353467805;353467805;TRUCK;2024-08-01 16:00:00+02:00;2024-10-28 00:00:00+01:00;3600
353467798;353467798;BIKE;2024-08-01 16:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353467804;353467804;BIKE;2024-08-01 16:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353564111;353564111;BIKE;2025-07-24 00:00:00+02:00;2025-09-16 09:00:00+02:00;3600
353564113;353564113;E-SCOOTER;2025-07-24 00:00:00+02:00;2025-09-16 09:00:00+02:00;3600
353467806;353467806;TWO WHEELS MOTORIZED;2024-08-01 16:00:00+02:00;2025-07-06 00:00:00+02:00;3600
353466533;353466533;CAR;2024-07-25 18:00:00+02:00;2025-06-25 05:00:00+02:00;3600
353467807;353467807;PEDESTRIAN;2024-08-01 16:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353467809;353467809;CAR;2024-08-01 16:00:00+02:00;2025-06-10 13:00:00+02:00;3600
353467810;353467810;BIKE;2024-08-01 16:00:00+02:00;2025-06-10 13:00:00+02:00;3600
353467812;353467812;TWO WHEELS MOTORIZED;2024-08-01 16:00:00+02:00;2025-06-10 13:00:00+02:00;3600
353467811;353467811;TRUCK;2024-08-01 16:00:00+02:00;2024-10-28 00:00:00+01:00;3600
353467813;353467813;PEDESTRIAN;2024-08-01 16:00:00+02:00;2025-06-10 13:00:00+02:00;3600
353467814;353467814;BUS;2024-08-01 16:00:00+02:00;2025-06-10 13:00:00+02:00;3600
353466515;353466515;BIKE;2024-07-25 18:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353466519;353466519;PEDESTRIAN;2024-07-25 18:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353466523;353466523;BIKE;2024-07-25 18:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353466529;353466529;PEDESTRIAN;2024-07-25 18:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353466514;353466514;CAR;2024-07-25 18:00:00+02:00;2024-10-28 00:00:00+01:00;3600
353466536;353466536;TWO WHEELS MOTORIZED;2024-07-25 18:00:00+02:00;2025-06-25 05:00:00+02:00;3600
353466517;353466517;TRUCK;2024-07-25 18:00:00+02:00;2024-10-28 00:00:00+01:00;3600
353466518;353466518;TWO WHEELS MOTORIZED;2024-07-25 18:00:00+02:00;2024-10-28 00:00:00+01:00;3600
353466537;353466537;PEDESTRIAN;2024-07-25 18:00:00+02:00;2025-06-25 05:00:00+02:00;3600
353466520;353466520;BUS;2024-07-25 18:00:00+02:00;2024-10-28 00:00:00+01:00;3600
353466521;353466521;CAR;2024-07-25 18:00:00+02:00;2024-10-28 00:00:00+01:00;3600
353466534;353466534;BIKE;2024-07-25 18:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353466525;353466525;TRUCK;2024-07-25 18:00:00+02:00;2024-10-28 00:00:00+01:00;3600
353466527;353466527;TWO WHEELS MOTORIZED;2024-07-25 18:00:00+02:00;2024-10-28 00:00:00+01:00;3600
353530948;353530948;PEDESTRIAN;2025-04-15 00:00:00+02:00;2025-07-22 10:00:00+02:00;3600
353466531;353466531;BUS;2024-07-25 18:00:00+02:00;2024-10-28 00:00:00+01:00;3600
353530949;353530949;BUS;2025-04-15 00:00:00+02:00;2025-07-22 10:00:00+02:00;3600
353530950;353530950;CAR;2025-04-15 00:00:00+02:00;2025-07-22 10:00:00+02:00;3600
353466535;353466535;TRUCK;2024-07-25 18:00:00+02:00;2024-10-28 00:00:00+01:00;3600
353635431;353635431;UNDEFINED;;;0
353642106;353642106;PEDESTRIAN;2025-09-23 15:30:00+02:00;2025-12-18 00:00:00+01:00;3600
353466538;353466538;BUS;2024-07-25 18:00:00+02:00;2025-06-25 05:00:00+02:00;3600
353466539;353466539;CAR;2024-07-25 18:00:00+02:00;2025-06-25 05:00:00+02:00;3600
353466542;353466542;TWO WHEELS MOTORIZED;2024-07-25 18:00:00+02:00;2025-06-25 05:00:00+02:00;3600
353466540;353466540;BIKE;2024-07-25 18:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353467734;353467734;BIKE;2024-08-01 00:00:00+02:00;2025-12-18 00:00:00+01:00;900
353467735;353467735;BIKE;2024-08-01 00:00:00+02:00;2025-12-18 00:00:00+01:00;900
353467737;353467737;E-SCOOTER;2024-08-01 00:00:00+02:00;2025-12-18 00:00:00+01:00;900
353466541;353466541;TRUCK;2024-07-25 18:00:00+02:00;2024-10-28 00:00:00+01:00;3600
353467740;353467740;E-SCOOTER;2024-08-01 00:00:00+02:00;2025-12-18 00:00:00+01:00;900
353466543;353466543;PEDESTRIAN;2024-07-25 18:00:00+02:00;2024-10-28 00:00:00+01:00;3600
353466544;353466544;BUS;2024-07-25 18:00:00+02:00;2024-10-28 00:00:00+01:00;3600
353467743;353467743;PEDESTRIAN;2024-08-01 00:00:00+02:00;2025-12-18 00:00:00+01:00;900
353467744;353467744;PEDESTRIAN;2024-08-01 00:00:00+02:00;2025-12-18 00:00:00+01:00;900
353427061;353427061;BIKE;2024-02-01 00:00:00+01:00;2025-08-26 23:00:00+02:00;3600
353427062;353427062;BIKE;2024-02-01 00:00:00+01:00;2025-08-26 23:00:00+02:00;3600
353427063;353427063;PEDESTRIAN;2024-02-01 00:00:00+01:00;2025-08-26 23:00:00+02:00;3600
353427064;353427064;PEDESTRIAN;2024-02-01 00:00:00+01:00;2025-08-26 23:00:00+02:00;3600
353427065;353427065;BIKE;2024-02-01 00:00:00+01:00;2025-08-26 23:00:00+02:00;3600
353427066;353427066;BIKE;2024-02-01 00:00:00+01:00;2025-08-26 23:00:00+02:00;3600
353427067;353427067;PEDESTRIAN;2024-02-01 00:00:00+01:00;2025-08-26 23:00:00+02:00;3600
353427068;353427068;PEDESTRIAN;2024-02-01 00:00:00+01:00;2025-08-26 23:00:00+02:00;3600
353427086;353427086;BIKE;2024-02-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353427087;353427087;BIKE;2024-02-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353530952;353530952;BIKE;2025-04-15 00:00:00+02:00;2025-07-22 10:00:00+02:00;3600
353500839;353500839;BIKE;;;0
353642107;353642107;PEDESTRIAN;2025-09-23 15:30:00+02:00;2025-12-18 00:00:00+01:00;3600
353427088;353427088;PEDESTRIAN;2024-02-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353427089;353427089;PEDESTRIAN;2024-02-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353427090;353427090;BIKE;2024-02-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353427091;353427091;BIKE;2024-02-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353427092;353427092;PEDESTRIAN;2024-02-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353427093;353427093;PEDESTRIAN;2024-02-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353427123;353427123;BIKE;2024-01-01 00:00:00+01:00;2025-10-26 03:00:00+01:00;3600
353427124;353427124;BIKE;2024-01-01 00:00:00+01:00;2025-10-26 03:00:00+01:00;3600
353427125;353427125;PEDESTRIAN;2024-02-13 14:00:00+01:00;2025-10-26 03:00:00+01:00;3600
353427126;353427126;PEDESTRIAN;2024-02-13 14:00:00+01:00;2025-10-26 03:00:00+01:00;3600
353427134;353427134;BIKE;2024-02-07 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353427135;353427135;BIKE;2024-02-07 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353427136;353427136;PEDESTRIAN;2024-02-07 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353427137;353427137;PEDESTRIAN;2024-02-07 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353427411;353427411;BIKE;2024-03-27 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353427412;353427412;BIKE;2024-03-27 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353427414;353427414;BIKE;2024-03-27 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353427416;353427416;BIKE;2024-03-27 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353427418;353427418;PEDESTRIAN;2024-03-27 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353530956;353530956;TWO WHEELS MOTORIZED;2025-04-15 00:00:00+02:00;2025-07-22 10:00:00+02:00;3600
353530958;353530958;PEDESTRIAN;2025-04-15 00:00:00+02:00;2025-07-22 10:00:00+02:00;3600
353530960;353530960;BUS;2025-04-15 00:00:00+02:00;2025-07-22 10:00:00+02:00;3600
353530962;353530962;CAR;2025-04-15 00:00:00+02:00;2025-07-22 10:00:00+02:00;3600
353427421;353427421;PEDESTRIAN;2024-03-27 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353427423;353427423;PEDESTRIAN;2024-03-27 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353427426;353427426;PEDESTRIAN;2024-03-27 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353428876;353428876;BIKE;2024-06-17 23:00:00+02:00;2025-07-31 05:00:00+02:00;3600
353428877;353428877;BIKE;2024-06-17 23:00:00+02:00;2025-07-31 05:00:00+02:00;3600
353428878;353428878;BIKE;2024-06-25 22:00:00+02:00;2024-09-23 00:00:00+02:00;3600
353428879;353428879;BIKE;2024-06-25 22:00:00+02:00;2024-09-23 00:00:00+02:00;3600
353457919;353457919;BIKE;2024-06-10 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353457920;353457920;BIKE;2024-06-10 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353530963;353530963;BIKE;2025-04-15 00:00:00+02:00;2025-07-22 10:00:00+02:00;3600
353465683;353465683;UNDEFINED;;;0
353530964;353530964;TRUCK;2025-04-15 00:00:00+02:00;2025-07-22 10:00:00+02:00;3600
353530965;353530965;TWO WHEELS MOTORIZED;2025-04-15 00:00:00+02:00;2025-07-22 10:00:00+02:00;3600
353530966;353530966;PEDESTRIAN;2025-04-15 00:00:00+02:00;2025-07-22 10:00:00+02:00;3600
353530967;353530967;BUS;2025-04-15 00:00:00+02:00;2025-07-22 10:00:00+02:00;3600
353530968;353530968;CAR;2025-04-15 00:00:00+02:00;2025-07-22 10:00:00+02:00;3600
353530969;353530969;BIKE;2025-04-15 00:00:00+02:00;2025-07-22 10:00:00+02:00;3600
353530970;353530970;TRUCK;2025-04-15 00:00:00+02:00;2025-07-22 10:00:00+02:00;3600
353530971;353530971;TWO WHEELS MOTORIZED;2025-04-15 00:00:00+02:00;2025-07-22 10:00:00+02:00;3600
353530972;353530972;PEDESTRIAN;2025-04-15 00:00:00+02:00;2025-07-22 10:00:00+02:00;3600
353530973;353530973;BUS;2025-04-15 00:00:00+02:00;2025-07-22 10:00:00+02:00;3600
353496175;353496175;UNDEFINED;2013-01-01 00:00:00+01:00;2025-11-15 00:15:00+01:00;900
353500776;353500776;BIKE;2024-12-10 18:00:00+01:00;;3600
353500777;353500777;BIKE;2024-12-10 18:00:00+01:00;;3600
353500782;353500782;BIKE;2024-12-16 00:00:00+01:00;;3600
353500783;353500783;BIKE;2024-12-16 00:00:00+01:00;;3600
353500784;353500784;BIKE;2024-12-16 00:00:00+01:00;;3600
353500785;353500785;BIKE;2024-12-16 00:00:00+01:00;;3600
353500790;353500790;BIKE;;;0
353500791;353500791;BIKE;;;0
353500793;353500793;BIKE;;;0
353500794;353500794;BIKE;;;0
353500826;353500826;BIKE;2025-01-14 11:00:00+01:00;2025-01-23 09:45:00+01:00;3600
353500827;353500827;BIKE;2025-01-14 11:00:00+01:00;2025-01-23 09:45:00+01:00;3600
353500828;353500828;PEDESTRIAN;2025-01-14 11:00:00+01:00;2025-01-23 09:45:00+01:00;3600
353500829;353500829;PEDESTRIAN;2025-01-14 11:00:00+01:00;2025-01-23 09:45:00+01:00;3600
353506887;353506887;BIKE;2025-01-14 11:00:00+01:00;2025-11-17 13:00:00+01:00;3600
353506888;353506888;BIKE;2025-01-14 11:00:00+01:00;2025-11-17 13:00:00+01:00;3600
353506889;353506889;PEDESTRIAN;2025-01-14 11:00:00+01:00;2025-11-17 13:00:00+01:00;3600
353506890;353506890;PEDESTRIAN;2025-01-14 11:00:00+01:00;2025-11-17 13:00:00+01:00;3600
353507644;353507644;E-SCOOTER;2025-01-16 13:00:00+01:00;2025-11-17 13:00:00+01:00;3600
353507645;353507645;E-SCOOTER;2025-01-16 13:00:00+01:00;2025-11-17 13:00:00+01:00;3600
353508563;353508563;E-SCOOTER;2025-01-14 11:00:00+01:00;2025-01-23 09:45:00+01:00;3600
353642109;353642109;;2025-09-23 15:30:00+02:00;;3600
353642110;353642110;;2025-09-23 15:30:00+02:00;;3600
353642895;353642895;BIKE;2025-09-26 11:15:00+02:00;2025-12-18 00:00:00+01:00;3600
353642897;353642897;E-SCOOTER;2025-09-26 11:15:00+02:00;2025-12-18 00:00:00+01:00;3600
353642899;353642899;E-SCOOTER;2025-09-26 11:15:00+02:00;2025-12-18 00:00:00+01:00;3600
353642901;353642901;PEDESTRIAN;2025-09-26 11:15:00+02:00;2025-12-18 00:00:00+01:00;3600
353642903;353642903;PEDESTRIAN;2025-09-26 11:15:00+02:00;2025-12-18 00:00:00+01:00;3600
353635432;353635432;UNDEFINED;;;0
353641568;353641568;BIKE;;;0
353641569;353641569;BIKE;;;0
353641570;353641570;E-SCOOTER;;;0
353641571;353641571;E-SCOOTER;;;0
353641572;353641572;CAR;;;0
353641573;353641573;CAR;;;0
353641574;353641574;PEDESTRIAN;;;0
353641575;353641575;PEDESTRIAN;;;0
